price,units_sold,discount,competitor_price,marketing_spend,season,region
170,166,26,169,4465,Festival,North
53,234,6,64,7048,Summer,East
135,206,19,143,7730,Summer,South
177,131,7,160,5135,Festival,North
159,128,7,145,4141,Winter,North
148,173,22,147,5553,Summer,South
86,156,10,99,1196,Winter,West
120,161,14,135,2874,Festival,North
82,210,17,68,6830,Summer,West
80,240,5,92,7679,Festival,South
174,190,21,168,8986,Summer,East
61,197,11,72,1937,Festival,East
60,218,14,61,3194,Festival,West
137,198,27,156,5125,Winter,North
121,206,22,129,7250,Winter,East
81,230,5,85,9581,Winter,South
106,225,17,90,9162,Summer,North
135,224,23,128,7549,Festival,West
68,249,19,82,8178,Winter,West
165,172,8,146,9538,Summer,West
63,269,7,67,9310,Winter,West
82,239,13,77,9054,Summer,South
59,246,18,54,5615,Festival,East
129,175,18,119,3466,Festival,West
113,220,7,127,9775,Festival,East
117,147,1,119,3759,Summer,East
141,167,24,125,2708,Festival,West
174,148,3,188,6408,Summer,North
129,171,5,137,7377,Summer,West
108,187,2,92,7404,Summer,South
146,174,2,128,8076,Festival,North
68,251,18,53,7221,Festival,West
198,114,10,200,5837,Festival,East
71,308,28,52,9863,Summer,East
58,176,9,55,2685,Festival,North
58,221,11,67,3485,Summer,South
76,270,13,93,8940,Festival,East
66,249,29,50,4601,Summer,South
94,194,29,84,2453,Winter,East
57,252,27,37,4206,Festival,North
195,159,17,184,7712,Festival,West
174,130,23,179,3990,Summer,East
172,164,8,184,8546,Summer,North
82,205,14,88,2350,Summer,North
50,292,23,41,7342,Winter,West
55,294,25,36,8338,Festival,West
90,200,2,70,6434,Summer,North
54,250,22,34,4949,Winter,East
129,141,10,141,2279,Winter,South
67,233,9,68,6998,Summer,South
131,149,17,122,1820,Festival,West
114,169,3,132,7119,Summer,East
132,159,27,147,3295,Summer,North
185,78,12,185,1003,Summer,South
180,159,29,179,3560,Winter,South
74,282,28,89,7981,Winter,East
118,134,5,123,1030,Festival,North
131,217,26,141,6952,Winter,West
166,210,20,146,9132,Summer,South
144,140,12,161,1885,Winter,East
82,279,24,75,8492,Festival,West
160,173,25,165,5843,Summer,East
195,132,19,181,5038,Summer,North
174,97,4,165,3290,Winter,East
65,249,19,68,4894,Winter,West
129,189,13,127,5596,Festival,North
87,171,12,75,1204,Summer,South
184,150,13,198,6502,Festival,West
127,207,7,110,9197,Winter,East
112,219,15,123,8820,Summer,South
161,197,12,146,9140,Winter,North
138,171,23,145,1531,Summer,West
87,253,14,94,9016,Festival,North
199,87,18,218,1226,Summer,North
193,109,0,201,7142,Winter,East
101,243,21,85,8482,Summer,East
78,157,1,62,3099,Festival,East
193,153,17,209,8313,Winter,South
125,217,18,132,8290,Festival,South
194,117,7,182,5566,Summer,East
113,135,2,121,3661,Summer,South
140,160,22,133,2664,Summer,West
138,180,25,155,2525,Summer,North
62,228,13,81,4750,Winter,East
121,235,25,134,7757,Summer,North
54,223,8,70,4654,Winter,North
61,226,28,54,3567,Winter,North
52,178,7,49,2096,Winter,West
82,213,16,94,4098,Summer,West
170,157,22,183,4240,Summer,South
99,264,22,106,8967,Festival,North
186,187,23,201,7728,Summer,South
78,225,15,94,6328,Summer,North
88,245,9,90,8778,Summer,East
140,228,20,136,9079,Winter,North
149,160,9,139,4614,Festival,North
66,229,24,77,1847,Summer,West
105,206,24,121,4616,Festival,East
95,206,23,89,3704,Winter,South
116,196,5,99,7754,Festival,East
191,129,21,209,4893,Festival,West
116,190,16,125,3994,Festival,West
72,251,28,61,5533,Festival,North
143,152,15,145,2500,Festival,West
103,195,14,106,3442,Winter,West
187,116,21,202,2725,Summer,North
126,191,13,110,8341,Festival,West
65,166,3,81,1325,Winter,West
90,201,3,88,5417,Winter,South
147,190,29,163,3666,Summer,North
177,113,1,164,5361,Winter,North
110,250,28,96,8152,Summer,South
135,128,10,154,1841,Festival,South
167,176,29,159,5778,Winter,South
149,100,3,165,3071,Winter,South
98,189,20,104,2284,Winter,North
51,234,28,48,2378,Festival,South
169,194,27,172,7339,Summer,South
172,145,20,153,3658,Summer,West
135,176,15,130,4561,Winter,North
126,202,20,119,7007,Winter,South
185,112,3,181,6452,Festival,West
108,169,0,93,5012,Festival,North
61,245,29,75,2978,Summer,South
53,256,25,49,5416,Winter,South
166,188,23,183,6496,Winter,West
144,209,18,163,8874,Winter,East
174,87,1,159,3224,Winter,North
90,215,8,107,8089,Festival,West
172,130,22,172,1953,Festival,South
56,284,24,70,7934,Summer,East
118,202,12,120,6917,Winter,East
118,221,17,109,9261,Festival,West
130,171,15,138,6742,Winter,West
79,225,15,85,5253,Summer,West
122,177,24,107,1548,Winter,North
55,186,9,55,2839,Festival,East
138,130,8,124,2951,Festival,North
196,124,10,191,3507,Summer,East
115,235,24,99,7350,Summer,North
59,301,25,53,8603,Winter,West
193,154,28,193,3625,Winter,South
86,245,25,69,6893,Festival,West
126,212,3,110,8400,Festival,North
126,131,9,112,3153,Festival,West
81,201,2,95,5761,Summer,East
96,218,5,111,8185,Summer,North
159,111,2,153,4566,Summer,West
169,121,26,176,1259,Winter,West
59,257,8,40,9504,Summer,South
146,101,2,130,2844,Winter,South
54,259,17,40,8269,Winter,West
126,135,7,127,2533,Winter,East
50,263,21,60,6596,Summer,East
180,121,7,191,5769,Festival,East
116,173,14,103,3020,Summer,West
64,238,12,54,7358,Summer,South
142,166,6,122,6502,Summer,West
79,235,18,98,6243,Winter,South
152,116,7,150,2691,Festival,East
131,194,9,148,9519,Summer,South
124,156,16,140,2588,Summer,West
109,153,0,95,4753,Winter,West
89,173,12,107,1097,Summer,West
123,221,28,127,5754,Summer,South
170,179,25,171,7173,Winter,East
196,148,12,202,9052,Summer,West
52,255,23,69,6018,Festival,West
85,226,15,103,6704,Winter,South
92,281,28,86,8911,Festival,East
192,166,8,173,9276,Summer,South
164,82,9,151,2277,Winter,North
158,113,5,143,1518,Winter,North
139,159,4,138,6426,Summer,West
133,169,1,139,8815,Festival,South
126,130,10,128,1183,Summer,South
54,198,8,73,3388,Winter,West
127,178,5,123,5322,Winter,North
140,155,7,132,5932,Winter,East
136,145,8,119,4827,Summer,East
63,221,8,62,3497,Summer,North
153,140,7,157,4479,Summer,West
132,208,11,133,9757,Festival,West
103,215,25,99,2935,Festival,East
181,155,7,200,7275,Festival,East
144,96,2,134,1349,Winter,North
58,180,12,62,1098,Festival,North
102,183,18,86,2769,Winter,South
126,127,1,126,2804,Festival,North
109,228,16,114,9112,Festival,North
95,205,15,90,5170,Winter,East
103,155,3,122,1401,Summer,East
123,239,17,123,9379,Festival,South
161,194,13,172,9330,Winter,East
144,150,29,127,1142,Summer,East
72,155,1,89,1220,Summer,East
76,222,12,63,5240,Summer,North
119,242,26,107,8001,Winter,East
158,140,26,154,1387,Festival,West
126,219,20,118,6991,Festival,North
99,162,19,87,1559,Festival,East
173,131,16,158,2839,Summer,North
68,207,14,74,2771,Festival,East
50,289,24,66,9556,Winter,South
89,276,29,107,9608,Festival,South
71,282,19,74,8676,Festival,South
161,115,4,149,3068,Festival,East
89,217,6,79,7757,Festival,South
87,182,17,101,1516,Winter,North
97,185,23,105,1660,Festival,South
124,168,10,111,4416,Summer,South
156,213,17,152,9521,Festival,South
57,238,26,43,1377,Summer,South
135,143,25,126,1159,Summer,North
117,177,4,111,5174,Summer,West
124,153,12,132,3199,Winter,South
186,165,27,189,7276,Summer,East
139,165,17,155,2988,Summer,West
179,129,1,172,7777,Festival,South
129,217,19,119,7312,Winter,West
144,193,3,158,9168,Winter,East
119,166,12,115,1865,Winter,East
139,242,23,145,9582,Summer,South
108,241,28,90,5915,Summer,South
196,157,15,177,7241,Summer,East
77,232,5,60,8135,Festival,North
121,192,25,118,2554,Summer,West
63,211,7,62,5047,Winter,North
73,176,15,73,1131,Festival,South
161,147,12,154,4679,Festival,North
93,255,22,80,7353,Winter,North
105,211,28,86,4076,Summer,West
169,136,25,174,2521,Festival,South
81,169,3,79,4269,Winter,West
74,148,1,81,1440,Summer,East
165,99,8,173,2203,Festival,West
115,248,17,99,9432,Festival,West
91,199,16,98,4391,Festival,East
125,166,7,130,4721,Festival,North
186,163,25,170,7775,Festival,West
87,253,14,81,8160,Summer,East
110,219,8,98,8875,Winter,South
138,136,16,149,2887,Festival,North
67,237,22,72,5270,Winter,East
119,192,1,135,9389,Winter,North
131,194,5,125,8705,Winter,East
165,172,28,148,5194,Summer,West
129,163,26,144,1744,Winter,North
64,213,4,63,6546,Winter,West
62,184,16,68,1452,Winter,East
168,118,1,168,4262,Festival,West
92,257,17,93,8745,Festival,West
106,141,9,92,1498,Winter,East
66,181,9,76,1140,Summer,West
81,163,5,77,2714,Festival,West
199,117,26,185,1675,Festival,West
104,182,11,102,4505,Winter,South
62,221,16,69,4602,Winter,South
96,241,26,85,7675,Summer,South
136,201,12,142,7504,Festival,North
111,193,19,103,5803,Winter,West
78,218,27,59,2730,Festival,West
71,223,15,72,6976,Winter,West
114,205,9,113,8811,Winter,North
78,257,26,62,8028,Summer,North
97,185,20,82,4718,Festival,East
54,234,1,68,8088,Festival,West
150,104,1,130,2624,Winter,East
120,164,22,134,2806,Summer,East
190,149,6,172,9545,Summer,North
187,97,5,202,3933,Summer,South
115,108,0,101,1940,Festival,North
121,213,11,129,8787,Winter,North
74,220,12,68,4945,Winter,South
109,218,11,99,8058,Summer,South
89,226,18,86,5848,Summer,North
56,263,8,39,9421,Summer,West
95,204,9,98,5852,Festival,East
135,209,16,125,7459,Winter,West
190,165,17,175,5857,Summer,East
70,235,7,67,8738,Summer,West
50,176,6,44,1237,Winter,South
172,116,8,154,4772,Festival,West
196,161,9,192,8735,Festival,North
174,136,11,186,3781,Festival,East
82,250,14,95,8087,Winter,East
53,202,14,62,2984,Festival,West
52,229,27,50,2052,Summer,South
140,184,3,128,8658,Festival,North
101,191,3,120,6254,Winter,South
77,215,22,87,1350,Festival,North
119,134,0,125,1912,Winter,North
106,229,25,110,5445,Winter,North
157,105,11,143,1291,Festival,West
193,185,24,179,8750,Summer,North
73,141,1,72,1467,Winter,North
126,170,14,141,4277,Festival,North
125,197,16,123,6361,Winter,East
118,168,6,99,6303,Festival,East
150,132,5,163,4575,Summer,West
141,199,11,137,7592,Winter,West
141,176,18,144,5325,Summer,East
79,163,0,67,2064,Summer,East
67,283,27,47,5888,Summer,North
93,194,20,100,3394,Summer,East
148,232,25,142,9278,Summer,West
170,127,13,170,3920,Festival,West
164,164,3,158,7858,Summer,North
109,130,4,111,1003,Festival,South
195,123,0,176,6940,Summer,South
105,220,0,120,9048,Summer,East
80,203,20,68,2977,Winter,North
150,128,5,131,2750,Festival,East
108,114,4,89,1001,Summer,North
173,158,1,170,9340,Summer,East
179,170,24,175,5247,Summer,West
146,234,20,133,8732,Festival,West
156,184,26,169,7035,Festival,South
67,217,26,80,3043,Festival,South
194,74,4,178,2702,Winter,East
120,225,25,128,6947,Winter,West
155,109,8,162,2387,Summer,East
103,230,18,98,6826,Festival,West
143,177,20,136,5462,Festival,North
125,151,14,106,3036,Winter,West
84,220,12,103,7405,Summer,South
60,252,11,43,7789,Festival,West
110,195,4,120,7119,Festival,East
93,152,1,98,1537,Summer,North
170,211,26,176,9982,Winter,South
117,195,3,130,7863,Winter,North
74,238,26,84,2948,Festival,South
133,219,26,123,6178,Summer,South
163,160,17,150,6104,Summer,North
181,153,20,172,5143,Summer,North
50,214,9,64,3848,Festival,West
180,168,12,193,9305,Winter,West
135,138,11,127,3343,Winter,South
111,186,1,117,5533,Winter,West
113,164,25,100,1161,Winter,West
194,168,14,194,9695,Winter,South
175,103,13,165,3634,Festival,West
154,196,24,155,6101,Festival,North
111,196,9,111,6766,Winter,East
84,211,21,91,2509,Winter,North
62,201,7,44,3319,Festival,East
92,246,24,78,7105,Winter,North
179,189,14,172,9671,Winter,East
160,195,12,154,9946,Winter,East
177,103,7,165,4999,Summer,West
100,256,20,86,9395,Winter,South
193,140,20,184,4349,Summer,North
195,129,21,193,5211,Winter,West
184,71,13,190,1391,Winter,North
94,207,0,91,8951,Festival,North
91,232,12,83,7831,Festival,East
184,130,26,164,3773,Festival,East
64,195,7,81,3416,Summer,South
109,173,17,109,2238,Summer,East
89,239,21,102,7712,Winter,North
161,159,29,153,1740,Summer,East
126,238,29,128,7470,Festival,West
154,167,8,134,8491,Summer,West
156,119,12,158,1368,Winter,East
171,118,2,178,5909,Summer,South
129,187,17,140,6219,Festival,East
174,165,9,161,8604,Winter,West
183,141,4,188,7206,Summer,North
81,213,26,74,2647,Winter,North
157,164,24,160,3824,Winter,North
163,145,5,171,5170,Summer,West
195,173,29,178,6909,Winter,West
117,161,7,114,4781,Summer,North
176,153,23,169,4128,Festival,South
184,89,6,190,2979,Festival,South
163,182,20,145,7612,Summer,North
57,264,17,66,7022,Summer,North
113,212,13,128,7081,Winter,West
184,167,14,186,8832,Summer,East
90,165,9,87,2255,Winter,West
89,210,25,108,1299,Festival,East
52,264,20,41,8809,Summer,East
194,125,11,185,5521,Festival,East
159,125,6,146,4042,Summer,East
163,215,27,174,9592,Festival,North
161,150,27,157,2280,Summer,East
199,98,6,192,5589,Summer,East
53,255,10,69,9133,Winter,East
183,164,12,171,7632,Winter,West
75,199,14,80,3784,Summer,West
188,166,17,191,8398,Winter,West
66,213,6,68,7708,Summer,South
141,161,5,151,8173,Summer,West
80,234,22,98,5159,Festival,South
193,109,10,174,3300,Winter,West
156,154,7,153,7250,Winter,South
195,188,19,190,8969,Festival,West
160,134,0,168,4991,Summer,North
150,117,7,140,1513,Winter,West
161,148,7,142,5231,Summer,South
111,235,18,104,7552,Winter,East
161,163,2,144,9312,Winter,West
165,109,4,183,3847,Summer,East
84,218,29,97,2117,Summer,East
77,226,2,95,9696,Winter,West
152,198,14,140,8861,Festival,West
174,123,13,193,3238,Festival,North
151,202,20,137,7600,Festival,South
186,119,14,182,3433,Festival,West
192,179,23,194,9994,Festival,South
70,239,16,60,8009,Summer,West
101,235,17,102,8166,Winter,East
146,163,1,143,5373,Festival,East
100,223,11,107,9146,Winter,West
132,145,15,127,2471,Summer,South
104,150,3,87,2428,Winter,South
126,200,24,141,5874,Summer,East
176,156,1,177,8923,Winter,South
142,200,27,132,5306,Winter,South
137,179,13,137,4781,Summer,North
129,155,10,148,3317,Winter,East
141,184,12,136,7688,Summer,South
96,205,27,84,2006,Winter,North
87,204,24,101,2637,Winter,West
188,118,6,201,6111,Festival,North
64,247,9,52,8449,Winter,North
50,243,23,42,4287,Festival,North
184,128,0,169,6440,Festival,North
50,265,28,33,3861,Summer,North
98,180,20,105,1638,Summer,North
145,224,24,135,9684,Winter,West
75,263,27,88,6725,Summer,West
136,121,3,150,3175,Festival,East
142,185,17,126,6595,Winter,East
151,98,5,169,2485,Summer,West
120,180,1,110,7581,Summer,West
189,116,2,180,5543,Summer,East
144,167,13,142,6221,Festival,North
167,188,7,159,9750,Summer,South
197,126,15,180,4748,Winter,North
168,166,18,161,6032,Winter,West
100,222,17,81,7426,Winter,East
130,146,5,117,5009,Festival,East
85,231,13,86,6323,Summer,North
116,192,2,108,9277,Winter,East
178,148,15,178,6443,Summer,West
163,145,0,163,7307,Summer,West
160,159,11,167,4128,Winter,South
191,165,29,203,5301,Festival,West
149,170,13,157,7027,Winter,South
158,173,18,174,6409,Winter,South
169,123,21,170,1946,Festival,North
128,178,18,133,4208,Summer,East
183,123,8,173,4440,Summer,West
68,176,6,58,2545,Festival,East
176,132,13,189,4507,Winter,South
78,165,4,76,1029,Festival,West
73,187,17,89,2409,Winter,East
59,214,8,52,4679,Festival,West
154,210,20,162,9720,Summer,North
194,118,6,192,6147,Festival,West
104,121,8,120,1125,Festival,South
196,101,3,196,5908,Winter,West
51,262,24,54,7642,Winter,North
196,107,16,201,4258,Winter,North
184,174,11,175,9845,Festival,East
160,177,5,158,9141,Festival,North
87,259,17,96,9932,Winter,South
180,81,7,174,3261,Summer,North
151,202,20,133,8953,Winter,East
144,195,14,136,9482,Festival,North
141,115,2,129,2693,Festival,North
120,175,1,112,6887,Winter,West
73,227,23,68,5644,Winter,East
117,184,22,110,3821,Festival,West
177,98,8,164,4662,Festival,East
142,160,7,140,6194,Summer,East
93,199,26,104,2395,Winter,East
182,84,3,196,3967,Winter,East
104,153,1,106,4961,Summer,East
78,217,13,78,3614,Festival,East
86,269,28,83,7870,Festival,North
164,89,1,157,2544,Summer,North
52,219,1,47,6225,Winter,North
171,199,29,174,8986,Festival,South
92,239,26,103,5882,Summer,East
56,262,27,46,5433,Summer,North
174,190,21,164,8034,Summer,East
98,164,6,81,2096,Festival,West
170,121,11,175,2204,Festival,South
122,210,5,106,8947,Summer,East
90,243,17,105,8319,Summer,North
155,114,3,167,4583,Festival,South
126,217,18,119,8539,Festival,West
176,192,26,187,8140,Festival,East
140,146,12,126,3038,Festival,South
57,278,19,46,9179,Festival,East
81,232,20,62,6926,Summer,South
113,248,22,102,9223,Festival,North
187,172,29,201,3974,Festival,East
62,258,24,62,4568,Summer,East
142,242,26,161,9206,Summer,East
110,203,1,97,9298,Winter,North
57,208,7,54,4793,Festival,South
78,193,18,66,1201,Winter,North
144,202,8,153,8956,Winter,West
90,259,25,73,8385,Summer,West
198,159,27,212,7007,Summer,West
60,180,3,53,2794,Winter,South
51,215,15,44,2408,Winter,East
180,110,18,196,1916,Winter,South
129,169,9,128,5431,Winter,West
136,201,5,144,8778,Festival,South
155,188,15,157,7346,Winter,East
188,107,9,188,4166,Summer,East
66,254,12,76,8344,Winter,South
72,179,8,83,1064,Winter,West
97,196,6,83,5648,Summer,East
69,220,3,61,5319,Winter,West
51,248,18,53,4650,Summer,East
137,216,25,124,7398,Festival,West
80,167,3,71,3015,Festival,South
179,127,18,194,5024,Summer,North
127,236,27,122,7314,Festival,North
53,302,18,58,9804,Festival,West
190,182,11,198,9843,Festival,East
177,128,29,185,2387,Summer,South
183,143,12,168,6179,Winter,East
80,253,24,96,7598,Festival,North
187,130,3,199,7479,Winter,North
70,234,24,80,5763,Winter,South
72,240,27,69,5109,Festival,West
180,138,9,197,6535,Festival,South
197,127,20,207,4128,Winter,North
78,215,6,73,5866,Festival,South
154,211,29,173,6085,Summer,North
101,141,4,117,1537,Summer,East
164,185,16,157,8929,Festival,North
150,177,17,168,6031,Winter,North
