price,units_sold,discount,competitor_price,marketing_spend,price_diff,discount_pct,season_Summer,season_Winter,region_North,region_South,region_West
195,188,19,190,8969,5,9.743589743589745,False,False,False,False,True
160,134,0,168,4991,-8,0.0,True,False,True,False,False
150,117,7,140,1513,10,4.666666666666667,False,True,False,False,True
161,148,7,142,5231,19,4.3478260869565215,True,False,False,True,False
111,235,18,104,7552,7,16.216216216216218,False,True,False,False,False
161,163,2,144,9312,17,1.2422360248447204,False,True,False,False,True
165,109,4,183,3847,-18,2.4242424242424243,True,False,False,False,False
84,218,29,97,2117,-13,34.523809523809526,True,False,False,False,False
77,226,2,95,9696,-18,2.5974025974025974,False,True,False,False,True
152,198,14,140,8861,12,9.210526315789473,False,False,False,False,True
174,123,13,193,3238,-19,7.471264367816093,False,False,True,False,False
151,202,20,137,7600,14,13.245033112582782,False,False,False,True,False
186,119,14,182,3433,4,7.526881720430108,False,False,False,False,True
192,179,23,194,9994,-2,11.979166666666668,False,False,False,True,False
70,239,16,60,8009,10,22.857142857142858,True,False,False,False,True
101,235,17,102,8166,-1,16.831683168316832,False,True,False,False,False
146,163,1,143,5373,3,0.684931506849315,False,False,False,False,False
100,223,11,107,9146,-7,11.0,False,True,False,False,True
132,145,15,127,2471,5,11.363636363636363,True,False,False,True,False
104,150,3,87,2428,17,2.8846153846153846,False,True,False,True,False
126,200,24,141,5874,-15,19.047619047619047,True,False,False,False,False
176,156,1,177,8923,-1,0.5681818181818182,False,True,False,True,False
142,200,27,132,5306,10,19.014084507042252,False,True,False,True,False
137,179,13,137,4781,0,9.48905109489051,True,False,True,False,False
129,155,10,148,3317,-19,7.751937984496124,False,True,False,False,False
141,184,12,136,7688,5,8.51063829787234,True,False,False,True,False
96,205,27,84,2006,12,28.125,False,True,True,False,False
87,204,24,101,2637,-14,27.586206896551722,False,True,False,False,True
188,118,6,201,6111,-13,3.1914893617021276,False,False,True,False,False
64,247,9,52,8449,12,14.0625,False,True,True,False,False
50,243,23,42,4287,8,46.0,False,False,True,False,False
184,128,0,169,6440,15,0.0,False,False,True,False,False
50,265,28,33,3861,17,56.00000000000001,True,False,True,False,False
98,180,20,105,1638,-7,20.408163265306122,True,False,True,False,False
145,224,24,135,9684,10,16.551724137931036,False,True,False,False,True
75,263,27,88,6725,-13,36.0,True,False,False,False,True
136,121,3,150,3175,-14,2.2058823529411766,False,False,False,False,False
142,185,17,126,6595,16,11.971830985915492,False,True,False,False,False
151,98,5,169,2485,-18,3.3112582781456954,True,False,False,False,True
120,180,1,110,7581,10,0.8333333333333334,True,False,False,False,True
189,116,2,180,5543,9,1.0582010582010581,True,False,False,False,False
144,167,13,142,6221,2,9.027777777777777,False,False,True,False,False
167,188,7,159,9750,8,4.191616766467066,True,False,False,True,False
197,126,15,180,4748,17,7.614213197969544,False,True,True,False,False
168,166,18,161,6032,7,10.714285714285714,False,True,False,False,True
100,222,17,81,7426,19,17.0,False,True,False,False,False
130,146,5,117,5009,13,3.8461538461538463,False,False,False,False,False
85,231,13,86,6323,-1,15.294117647058824,True,False,True,False,False
116,192,2,108,9277,8,1.7241379310344827,False,True,False,False,False
178,148,15,178,6443,0,8.426966292134832,True,False,False,False,True
163,145,0,163,7307,0,0.0,True,False,False,False,True
160,159,11,167,4128,-7,6.875000000000001,False,True,False,True,False
191,165,29,203,5301,-12,15.18324607329843,False,False,False,False,True
149,170,13,157,7027,-8,8.724832214765101,False,True,False,True,False
158,173,18,174,6409,-16,11.39240506329114,False,True,False,True,False
169,123,21,170,1946,-1,12.42603550295858,False,False,True,False,False
128,178,18,133,4208,-5,14.0625,True,False,False,False,False
183,123,8,173,4440,10,4.371584699453552,True,False,False,False,True
68,176,6,58,2545,10,8.823529411764707,False,False,False,False,False
176,132,13,189,4507,-13,7.386363636363637,False,True,False,True,False
78,165,4,76,1029,2,5.128205128205128,False,False,False,False,True
73,187,17,89,2409,-16,23.28767123287671,False,True,False,False,False
59,214,8,52,4679,7,13.559322033898304,False,False,False,False,True
154,210,20,162,9720,-8,12.987012987012985,True,False,True,False,False
194,118,6,192,6147,2,3.0927835051546393,False,False,False,False,True
104,121,8,120,1125,-16,7.6923076923076925,False,False,False,True,False
196,101,3,196,5908,0,1.530612244897959,False,True,False,False,True
51,262,24,54,7642,-3,47.05882352941176,False,True,True,False,False
196,107,16,201,4258,-5,8.16326530612245,False,True,True,False,False
184,174,11,175,9845,9,5.978260869565218,False,False,False,False,False
160,177,5,158,9141,2,3.125,False,False,True,False,False
87,259,17,96,9932,-9,19.54022988505747,False,True,False,True,False
180,81,7,174,3261,6,3.888888888888889,True,False,True,False,False
151,202,20,133,8953,18,13.245033112582782,False,True,False,False,False
144,195,14,136,9482,8,9.722222222222223,False,False,True,False,False
141,115,2,129,2693,12,1.4184397163120568,False,False,True,False,False
120,175,1,112,6887,8,0.8333333333333334,False,True,False,False,True
73,227,23,68,5644,5,31.506849315068493,False,True,False,False,False
117,184,22,110,3821,7,18.803418803418804,False,False,False,False,True
177,98,8,164,4662,13,4.519774011299435,False,False,False,False,False
142,160,7,140,6194,2,4.929577464788732,True,False,False,False,False
93,199,26,104,2395,-11,27.956989247311824,False,True,False,False,False
182,84,3,196,3967,-14,1.6483516483516485,False,True,False,False,False
104,153,1,106,4961,-2,0.9615384615384616,True,False,False,False,False
78,217,13,78,3614,0,16.666666666666664,False,False,False,False,False
86,269,28,83,7870,3,32.55813953488372,False,False,True,False,False
164,89,1,157,2544,7,0.6097560975609756,True,False,True,False,False
52,219,1,47,6225,5,1.9230769230769231,False,True,True,False,False
171,199,29,174,8986,-3,16.95906432748538,False,False,False,True,False
92,239,26,103,5882,-11,28.26086956521739,True,False,False,False,False
56,262,27,46,5433,10,48.214285714285715,True,False,True,False,False
174,190,21,164,8034,10,12.068965517241379,True,False,False,False,False
98,164,6,81,2096,17,6.122448979591836,False,False,False,False,True
170,121,11,175,2204,-5,6.470588235294119,False,False,False,True,False
122,210,5,106,8947,16,4.098360655737705,True,False,False,False,False
90,243,17,105,8319,-15,18.88888888888889,True,False,True,False,False
155,114,3,167,4583,-12,1.935483870967742,False,False,False,True,False
126,217,18,119,8539,7,14.285714285714285,False,False,False,False,True
176,192,26,187,8140,-11,14.772727272727273,False,False,False,False,False
140,146,12,126,3038,14,8.571428571428571,False,False,False,True,False
57,278,19,46,9179,11,33.33333333333333,False,False,False,False,False
81,232,20,62,6926,19,24.691358024691358,True,False,False,True,False
113,248,22,102,9223,11,19.469026548672566,False,False,True,False,False
187,172,29,201,3974,-14,15.508021390374333,False,False,False,False,False
62,258,24,62,4568,0,38.70967741935484,True,False,False,False,False
142,242,26,161,9206,-19,18.30985915492958,True,False,False,False,False
110,203,1,97,9298,13,0.9090909090909091,False,True,True,False,False
57,208,7,54,4793,3,12.280701754385964,False,False,False,True,False
78,193,18,66,1201,12,23.076923076923077,False,True,True,False,False
144,202,8,153,8956,-9,5.555555555555555,False,True,False,False,True
90,259,25,73,8385,17,27.77777777777778,True,False,False,False,True
198,159,27,212,7007,-14,13.636363636363635,True,False,False,False,True
60,180,3,53,2794,7,5.0,False,True,False,True,False
51,215,15,44,2408,7,29.411764705882355,False,True,False,False,False
180,110,18,196,1916,-16,10.0,False,True,False,True,False
129,169,9,128,5431,1,6.976744186046512,False,True,False,False,True
136,201,5,144,8778,-8,3.6764705882352944,False,False,False,True,False
155,188,15,157,7346,-2,9.67741935483871,False,True,False,False,False
188,107,9,188,4166,0,4.787234042553192,True,False,False,False,False
66,254,12,76,8344,-10,18.181818181818183,False,True,False,True,False
72,179,8,83,1064,-11,11.11111111111111,False,True,False,False,True
97,196,6,83,5648,14,6.185567010309279,True,False,False,False,False
69,220,3,61,5319,8,4.3478260869565215,False,True,False,False,True
51,248,18,53,4650,-2,35.294117647058826,True,False,False,False,False
137,216,25,124,7398,13,18.248175182481752,False,False,False,False,True
80,167,3,71,3015,9,3.75,False,False,False,True,False
179,127,18,194,5024,-15,10.05586592178771,True,False,True,False,False
127,236,27,122,7314,5,21.25984251968504,False,False,True,False,False
53,302,18,58,9804,-5,33.9622641509434,False,False,False,False,True
190,182,11,198,9843,-8,5.7894736842105265,False,False,False,False,False
177,128,29,185,2387,-8,16.38418079096045,True,False,False,True,False
183,143,12,168,6179,15,6.557377049180328,False,True,False,False,False
80,253,24,96,7598,-16,30.0,False,False,True,False,False
187,130,3,199,7479,-12,1.6042780748663104,False,True,True,False,False
70,234,24,80,5763,-10,34.285714285714285,False,True,False,True,False
72,240,27,69,5109,3,37.5,False,False,False,False,True
180,138,9,197,6535,-17,5.0,False,False,False,True,False
197,127,20,207,4128,-10,10.152284263959391,False,True,True,False,False
78,215,6,73,5866,5,7.6923076923076925,False,False,False,True,False
154,211,29,173,6085,-19,18.83116883116883,True,False,True,False,False
101,141,4,117,1537,-16,3.9603960396039604,True,False,False,False,False
164,185,16,157,8929,7,9.75609756097561,False,False,True,False,False
150,177,17,168,6031,-18,11.333333333333332,False,True,True,False,False
133,186,10,116,6998,17,7.518796992481203,False,False,False,True,False
110,215,14,119,8679,-9,12.727272727272727,True,False,False,True,False
174,119,20,186,3037,-12,11.494252873563218,False,True,False,True,False
120,191,21,135,2243,-15,17.5,False,False,False,False,False
119,200,6,128,8117,-9,5.042016806722689,True,False,False,True,False
188,188,17,181,9724,7,9.042553191489363,False,True,False,False,False
157,171,25,159,4130,-2,15.92356687898089,True,False,False,False,True
70,261,24,77,6479,-7,34.285714285714285,False,False,False,True,False
180,105,5,166,2653,14,2.7777777777777777,False,False,False,True,False
131,244,17,120,9304,11,12.977099236641221,True,False,False,False,True
137,215,15,120,8974,17,10.948905109489052,True,False,False,False,True
160,108,1,177,3304,-17,0.625,True,False,False,False,True
59,278,18,51,7920,8,30.508474576271187,True,False,True,False,False
61,197,0,61,4814,0,0.0,True,False,True,False,False
56,285,24,68,9412,-12,42.857142857142854,False,True,True,False,False
194,169,29,213,6038,-19,14.948453608247423,False,False,False,False,True
163,158,25,170,4781,-7,15.337423312883436,False,True,False,False,False
75,181,10,77,2958,-2,13.333333333333334,True,False,False,True,False
64,197,19,75,2296,-11,29.6875,False,True,True,False,False
82,190,4,66,7341,16,4.878048780487805,False,False,False,False,True
111,195,15,116,6723,-5,13.513513513513514,True,False,False,True,False
96,229,22,114,6082,-18,22.916666666666664,True,False,True,False,False
144,150,0,149,5322,-5,0.0,False,False,False,False,True
84,246,18,66,8301,18,21.428571428571427,False,True,False,True,False
125,161,13,128,4228,-3,10.4,False,False,True,False,False
172,141,2,185,7568,-13,1.1627906976744187,False,False,True,False,False
132,120,1,145,2475,-13,0.7575757575757576,False,True,True,False,False
74,220,23,73,3407,1,31.08108108108108,False,True,True,False,False
106,219,4,115,8543,-9,3.7735849056603774,True,False,True,False,False
81,183,16,80,1935,1,19.753086419753085,True,False,False,False,True
112,223,27,109,6415,3,24.107142857142858,True,False,False,True,False
61,217,17,78,3245,-17,27.86885245901639,False,False,True,False,False
112,183,0,111,6689,1,0.0,False,True,False,True,False
126,209,14,111,5337,15,11.11111111111111,False,True,True,False,False
141,222,21,145,7572,-4,14.893617021276595,True,False,False,False,True
50,227,8,32,4950,18,16.0,False,False,False,False,True
119,188,26,117,3658,2,21.84873949579832,False,False,False,True,False
185,166,22,174,7149,11,11.891891891891893,False,True,True,False,False
182,140,4,166,8485,16,2.197802197802198,False,True,False,False,True
135,190,27,136,4283,-1,20.0,False,True,True,False,False
88,179,12,76,2296,12,13.636363636363635,False,True,True,False,False
72,210,18,84,2647,-12,25.0,False,False,False,False,False
117,236,27,111,9551,6,23.076923076923077,True,False,False,False,True
53,247,27,56,4452,-3,50.943396226415096,False,True,False,True,False
175,211,23,184,9092,-9,13.142857142857142,False,True,False,True,False
70,217,9,85,6629,-15,12.857142857142856,False,True,True,False,False
154,149,19,172,4244,-18,12.337662337662337,False,False,True,False,False
115,234,24,100,8187,15,20.869565217391305,True,False,True,False,False
56,259,20,50,5025,6,35.714285714285715,False,False,False,False,False
98,251,13,115,9694,-17,13.26530612244898,True,False,True,False,False
65,260,21,83,7370,-18,32.30769230769231,False,False,True,False,False
194,132,20,195,5204,-1,10.309278350515463,False,True,False,True,False
133,184,25,115,4812,18,18.796992481203006,False,True,False,False,False
136,183,11,144,8254,-8,8.088235294117647,True,False,False,True,False
147,112,10,155,1785,-8,6.802721088435375,False,False,False,False,False
124,174,22,134,1227,-10,17.741935483870968,True,False,False,False,False
83,219,6,64,5947,19,7.228915662650602,False,False,False,False,True
75,253,16,89,8477,-14,21.333333333333336,False,True,False,False,True
115,155,17,103,1827,12,14.782608695652174,True,False,False,False,True
174,97,6,175,1378,-1,3.4482758620689653,True,False,False,True,False
112,222,23,110,7256,2,20.535714285714285,False,True,False,False,True
136,206,19,152,7082,-16,13.970588235294118,False,True,False,False,True
90,221,5,79,9482,11,5.555555555555555,False,True,False,True,False
147,149,10,147,4548,0,6.802721088435375,False,True,False,False,False
173,165,11,169,8688,4,6.358381502890173,False,True,False,False,False
128,162,25,110,1059,18,19.53125,False,True,True,False,False
59,260,15,45,6431,14,25.423728813559322,False,False,True,False,False
